N,stratum,metric,model,reference,n_targets,targets,estimate,low,high,scale,wins,status,n_zero_model,n_zero_reference
100,similarity_active_04_055,ap,nearest_active,headft,4,434954-2097;463203-2650;504329;588689,0.5173955267879959,0.23510495765177336,1.1386324380991146,geometric_ratio,0,defined,0.0,0.0
100,similarity_active_04_055,ef1,headft,base,4,434954-2097;463203-2650;504329;588689,1.8449359582542697,-2.3698322941648065,6.059704210673345,mean_difference,2,defined,,
100,similarity_active_04_055,ef1,headft,base,4,434954-2097;463203-2650;504329;588689,,,,geometric_ratio,2,log_ratio_undefined_due_to_zero,0.0,1.0
100,similarity_active_04_055,ef1,nearest_active,base,4,434954-2097;463203-2650;504329;588689,2.4873250711574952,-3.8142392970970977,8.788889439412088,mean_difference,2,defined,,
100,similarity_active_04_055,ef1,nearest_active,base,4,434954-2097;463203-2650;504329;588689,,,,geometric_ratio,2,log_ratio_undefined_due_to_zero,1.0,1.0
100,similarity_active_04_055,ef1,base,headft,4,434954-2097;463203-2650;504329;588689,-1.8449359582542697,-6.059704210673345,2.3698322941648065,mean_difference,0,defined,,
100,similarity_active_04_055,ef1,base,headft,4,434954-2097;463203-2650;504329;588689,,,,geometric_ratio,0,log_ratio_undefined_due_to_zero,1.0,0.0
100,similarity_active_04_055,ef1,nearest_active,headft,4,434954-2097;463203-2650;504329;588689,0.6423891129032258,-5.716073972201112,7.000852198007564,mean_difference,1,defined,,
100,similarity_active_04_055,ef1,nearest_active,headft,4,434954-2097;463203-2650;504329;588689,,,,geometric_ratio,1,log_ratio_undefined_due_to_zero,1.0,0.0
100,similarity_active_ge055,ap,headft,base,3,434954-2097;463203-2650;588689,0.036660735557029665,-0.08529909481675393,0.15862056593081328,mean_difference,2,defined,,
100,similarity_active_ge055,ap,headft,base,3,434954-2097;463203-2650;588689,1.0778318966699514,0.8692963437870199,1.3363930560413928,geometric_ratio,2,defined,0.0,0.0
100,similarity_active_ge055,ap,nearest_active,base,3,434954-2097;463203-2650;588689,0.003556100443631305,-0.2813917027519125,0.2885039036391751,mean_difference,1,defined,,
100,similarity_active_ge055,ap,nearest_active,base,3,434954-2097;463203-2650;588689,1.0204231670188582,0.6090682672769413,1.7096005418967877,geometric_ratio,1,defined,0.0,0.0
100,similarity_active_ge055,ap,base,headft,3,434954-2097;463203-2650;588689,-0.036660735557029665,-0.15862056593081328,0.08529909481675393,mean_difference,1,defined,,
100,similarity_active_ge055,ap,base,headft,3,434954-2097;463203-2650;588689,0.9277884641283864,0.7482828464869143,1.1503556953243126,geometric_ratio,1,defined,0.0,0.0
100,similarity_active_ge055,ap,nearest_active,headft,3,434954-2097;463203-2650;588689,-0.03310463511339836,-0.26929768506198687,0.20308841483519016,mean_difference,1,defined,,
100,similarity_active_ge055,ap,nearest_active,headft,3,434954-2097;463203-2650;588689,0.9467368428894504,0.6135870772026489,1.4607717192653,geometric_ratio,1,defined,0.0,0.0
100,similarity_active_ge055,ef1,headft,base,3,434954-2097;463203-2650;588689,2.306060606060606,-2.734586540968326,7.346707753089538,mean_difference,2,defined,,
100,similarity_active_ge055,ef1,headft,base,3,434954-2097;463203-2650;588689,,,,geometric_ratio,2,log_ratio_undefined_due_to_zero,0.0,2.0
100,similarity_active_ge055,ef1,nearest_active,base,3,434954-2097;463203-2650;588689,2.306060606060606,-2.734586540968326,7.346707753089538,mean_difference,2,defined,,
100,similarity_active_ge055,ef1,nearest_active,base,3,434954-2097;463203-2650;588689,,,,geometric_ratio,2,log_ratio_undefined_due_to_zero,0.0,2.0
100,similarity_active_ge055,ef1,base,headft,3,434954-2097;463203-2650;588689,-2.306060606060606,-7.346707753089538,2.734586540968326,mean_difference,0,defined,,
100,similarity_active_ge055,ef1,base,headft,3,434954-2097;463203-2650;588689,,,,geometric_ratio,0,log_ratio_undefined_due_to_zero,2.0,0.0
100,similarity_active_ge055,ef1,nearest_active,headft,3,434954-2097;463203-2650;588689,0.0,0.0,0.0,mean_difference,0,defined,,
100,similarity_active_ge055,ef1,nearest_active,headft,3,434954-2097;463203-2650;588689,1.0,1.0,1.0,geometric_ratio,0,defined,0.0,0.0
100,similarity_active_lt03,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.016275101870054962,-0.0054769529445071324,0.03802715668461706,mean_difference,6,defined,,
100,similarity_active_lt03,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.2342031238454694,0.9165558659450829,1.661936175968115,geometric_ratio,6,defined,0.0,0.0
100,similarity_active_lt03,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.026775988843736498,-0.04408581889202553,-0.009466158795447467,mean_difference,0,defined,,
100,similarity_active_lt03,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.29826925883555655,0.17090540438703525,0.5205484933925296,geometric_ratio,0,defined,0.0,0.0
100,similarity_active_lt03,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.016275101870054962,-0.03802715668461706,0.0054769529445071324,mean_difference,2,defined,,
100,similarity_active_lt03,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.810239401180779,0.6017078239586894,1.0910409688654121,geometric_ratio,2,defined,0.0,0.0
100,similarity_active_lt03,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.043051090713791464,-0.0782563848875249,-0.007845796540058035,mean_difference,0,defined,,
100,similarity_active_lt03,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.24166950566955608,0.13234769271513983,0.441293299281571,geometric_ratio,0,defined,0.0,0.0
100,similarity_active_lt03,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,3.250592987437139,-1.4539694709826612,7.9551554458569385,mean_difference,5,defined,,
100,similarity_active_lt03,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.4272175742838336,0.8938170024653849,2.278934053308653,geometric_ratio,5,defined,0.0,0.0
100,similarity_active_lt03,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-7.331019982460729,-12.096360633999215,-2.5656793309222437,mean_difference,0,defined,,
100,similarity_active_lt03,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.23952233599995518,0.1140409663231205,0.5030731612736619,geometric_ratio,0,defined,0.0,0.0
100,similarity_active_lt03,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-3.250592987437139,-7.9551554458569385,1.4539694709826612,mean_difference,2,defined,,
100,similarity_active_lt03,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.7006640178893481,0.43880163998083116,1.1187972451203478,geometric_ratio,2,defined,0.0,0.0
100,similarity_active_lt03,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-10.581612969897868,-17.179071737382145,-3.98415420241359,mean_difference,0,defined,,
100,similarity_active_lt03,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.16782468231597103,0.09257392136081087,0.30424468986985875,geometric_ratio,0,defined,0.0,0.0
100,similarity_any_lt03,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.015035686528481437,-0.005186891965223329,0.0352582650221862,mean_difference,7,defined,,
100,similarity_any_lt03,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.2029262864814514,0.9371857816522902,1.5440179301022783,geometric_ratio,7,defined,0.0,0.0
100,similarity_any_lt03,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.028888969348230976,-0.0470440824566617,-0.010733856239800249,mean_difference,0,defined,,
100,similarity_any_lt03,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.2716706689729929,0.15639225377610888,0.47192204599783205,geometric_ratio,0,defined,0.0,0.0
100,similarity_any_lt03,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.015035686528481437,-0.0352582650221862,0.005186891965223329,mean_difference,1,defined,,
100,similarity_any_lt03,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.8313061334165297,0.6476608726517563,1.0670242971857364,geometric_ratio,1,defined,0.0,0.0
100,similarity_any_lt03,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.04392465587671241,-0.08031801307886416,-0.007531298674560656,mean_difference,0,defined,,
100,similarity_any_lt03,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.22584149338662066,0.12207614470774632,0.41780792027144154,geometric_ratio,0,defined,0.0,0.0
100,similarity_any_lt03,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,3.6376013320378595,0.15789673376804192,7.117305930307677,mean_difference,7,defined,,
100,similarity_any_lt03,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.420758142956747,0.9969334909741644,2.024762653730745,geometric_ratio,7,defined,0.0,0.0
100,similarity_any_lt03,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-7.783756712303501,-12.482470121327056,-3.085043303279946,mean_difference,0,defined,,
100,similarity_any_lt03,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,,,,geometric_ratio,0,log_ratio_undefined_due_to_zero,1.0,0.0
100,similarity_any_lt03,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-3.6376013320378595,-7.117305930307677,-0.15789673376804192,mean_difference,1,defined,,
100,similarity_any_lt03,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.7038495643733527,0.49388504778939935,1.0030759414279875,geometric_ratio,1,defined,0.0,0.0
100,similarity_any_lt03,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-11.42135804434136,-18.0394364112531,-4.8032796774296225,mean_difference,0,defined,,
100,similarity_any_lt03,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,,,,geometric_ratio,0,log_ratio_undefined_due_to_zero,1.0,0.0
300,all,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.08158033377854002,0.015470716751768282,0.14768995080531175,mean_difference,8,defined,,
300,all,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,2.136584856391168,1.4384175007707045,3.173622989232362,geometric_ratio,8,defined,0.0,0.0
300,all,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.052399630578222216,-0.007882137341182455,0.11268139849762689,mean_difference,8,defined,,
300,all,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.6872786375967805,1.2693523008872916,2.242804616890383,geometric_ratio,8,defined,0.0,0.0
300,all,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.08158033377854002,-0.14768995080531175,-0.015470716751768282,mean_difference,0,defined,,
300,all,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.4680366412823246,0.31509728893219313,0.695208449191003,geometric_ratio,0,defined,0.0,0.0
300,all,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.029180703200317792,-0.07409218958330405,0.01573078318266847,mean_difference,3,defined,,
300,all,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.7897082264482137,0.5584267627401787,1.1167786440961571,geometric_ratio,3,defined,0.0,0.0
300,all,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,8.68917706312584,2.1989776846218234,15.179376441629856,mean_difference,8,defined,,
300,all,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.766083302298525,1.276169845294085,2.4440714080177144,geometric_ratio,8,defined,0.0,0.0
300,all,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,5.011361768286008,-1.577120344043104,11.59984388061512,mean_difference,7,defined,,
300,all,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.3966171436083452,1.0024574031227362,1.945757934197148,geometric_ratio,7,defined,0.0,0.0
300,all,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-8.68917706312584,-15.179376441629856,-2.1989776846218234,mean_difference,0,defined,,
300,all,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.566224706783943,0.4091533482694186,0.7835947571457907,geometric_ratio,0,defined,0.0,0.0
300,all,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-3.6778152948398297,-9.302721179368259,1.9470905896885995,mean_difference,2,defined,,
300,all,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.7907991326290632,0.5941477553784069,1.0525382996163823,geometric_ratio,2,defined,0.0,0.0
300,canonical_not_in_training,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.08158033377854002,0.015470716751768282,0.14768995080531175,mean_difference,8,defined,,
300,canonical_not_in_training,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,2.136584856391168,1.4384175007707045,3.173622989232362,geometric_ratio,8,defined,0.0,0.0
300,canonical_not_in_training,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.052399630578222216,-0.007882137341182455,0.11268139849762689,mean_difference,8,defined,,
300,canonical_not_in_training,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.6872786375967805,1.2693523008872916,2.242804616890383,geometric_ratio,8,defined,0.0,0.0
300,canonical_not_in_training,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.08158033377854002,-0.14768995080531175,-0.015470716751768282,mean_difference,0,defined,,
300,canonical_not_in_training,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.4680366412823246,0.31509728893219313,0.695208449191003,geometric_ratio,0,defined,0.0,0.0
300,canonical_not_in_training,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.029180703200317792,-0.07409218958330405,0.01573078318266847,mean_difference,3,defined,,
300,canonical_not_in_training,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.7897082264482137,0.5584267627401787,1.1167786440961571,geometric_ratio,3,defined,0.0,0.0
300,canonical_not_in_training,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,8.68917706312584,2.1989776846218234,15.179376441629856,mean_difference,8,defined,,
300,canonical_not_in_training,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.766083302298525,1.276169845294085,2.4440714080177144,geometric_ratio,8,defined,0.0,0.0
300,canonical_not_in_training,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,5.011361768286008,-1.577120344043104,11.59984388061512,mean_difference,7,defined,,
300,canonical_not_in_training,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.3966171436083452,1.0024574031227362,1.945757934197148,geometric_ratio,7,defined,0.0,0.0
300,canonical_not_in_training,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-8.68917706312584,-15.179376441629856,-2.1989776846218234,mean_difference,0,defined,,
300,canonical_not_in_training,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.566224706783943,0.4091533482694186,0.7835947571457907,geometric_ratio,0,defined,0.0,0.0
300,canonical_not_in_training,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-3.6778152948398297,-9.302721179368259,1.9470905896885995,mean_difference,2,defined,,
300,canonical_not_in_training,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.7907991326290632,0.5941477553784069,1.0525382996163823,geometric_ratio,2,defined,0.0,0.0
300,generic_unseen_any,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.04914913670596546,0.008152223349823101,0.09014605006210782,mean_difference,7,defined,,
300,generic_unseen_any,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.8980598326160563,1.2446283953701518,2.8945435774981423,geometric_ratio,7,defined,0.0,0.0
300,generic_unseen_any,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.010801487461620251,-0.02511690093834584,0.04671987586158634,mean_difference,5,defined,,
300,generic_unseen_any,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.2566954602598372,0.7459359477731511,2.1171837669874103,geometric_ratio,5,defined,0.0,0.0
300,generic_unseen_any,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.04914913670596546,-0.09014605006210782,-0.008152223349823101,mean_difference,1,defined,,
300,generic_unseen_any,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.526853781327705,0.34547761096909657,0.8034526640400169,geometric_ratio,1,defined,0.0,0.0
300,generic_unseen_any,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.038347649244345215,-0.08274280659923662,0.00604750811054619,mean_difference,2,defined,,
300,generic_unseen_any,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.6620947552152557,0.3562465842785469,1.2305225768587054,geometric_ratio,2,defined,0.0,0.0
300,generic_unseen_any,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,6.9713646108608085,1.7134334100955142,12.229295811626102,mean_difference,7,defined,,
300,generic_unseen_any,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.6194151521677687,1.1949470229624324,2.19466251195724,geometric_ratio,7,defined,0.0,0.0
300,generic_unseen_any,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.612062122495444,-2.6452530239715664,5.869377268962454,mean_difference,5,defined,,
300,generic_unseen_any,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.217143539930031,0.9074225681238443,1.6325783034649204,geometric_ratio,5,defined,0.0,0.0
300,generic_unseen_any,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-6.9713646108608085,-12.229295811626102,-1.7134334100955142,mean_difference,0,defined,,
300,generic_unseen_any,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.6175068812104098,0.4556509233431895,0.8368571834430509,geometric_ratio,0,defined,0.0,0.0
300,generic_unseen_any,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-5.3593024883653655,-11.27624679623051,0.5576418194997794,mean_difference,3,defined,,
300,generic_unseen_any,ef1,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.7515945113275913,0.505711542652066,1.1170287047341787,geometric_ratio,3,defined,0.0,0.0
300,murcko_seen_any,ap,headft,base,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,0.2536738637188162,0.0913206047743165,0.4160271226633159,mean_difference,7,defined,,
300,murcko_seen_any,ap,headft,base,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,2.286310848214934,1.5798196151595087,3.3087431277003856,geometric_ratio,7,defined,0.0,0.0
300,murcko_seen_any,ap,nearest_active,base,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,0.2936403097870658,0.12936209073164984,0.45791852884248174,mean_difference,7,defined,,
300,murcko_seen_any,ap,nearest_active,base,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,2.4103037679194133,1.6981048716042408,3.421204632761041,geometric_ratio,7,defined,0.0,0.0
300,murcko_seen_any,ap,base,headft,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,-0.2536738637188162,-0.4160271226633159,-0.0913206047743165,mean_difference,0,defined,,
300,murcko_seen_any,ap,base,headft,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,0.4373858440031295,0.30222956615402524,0.6329836586432265,geometric_ratio,0,defined,0.0,0.0
300,murcko_seen_any,ap,nearest_active,headft,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,0.03996644606824958,-0.08725602153788128,0.16718891367438046,mean_difference,3,defined,,
300,murcko_seen_any,ap,nearest_active,headft,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,1.054232747835356,0.8249035227603527,1.3473171782433595,geometric_ratio,3,defined,0.0,0.0
300,murcko_seen_any,ef1,headft,base,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,9.727115919188792,4.360761848277659,15.093469990099926,mean_difference,6,defined,,
300,murcko_seen_any,ef1,headft,base,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,,,,geometric_ratio,6,log_ratio_undefined_due_to_zero,0.0,1.0
300,murcko_seen_any,ef1,nearest_active,base,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,10.501416784017763,5.426744523276229,15.576089044759298,mean_difference,6,defined,,
300,murcko_seen_any,ef1,nearest_active,base,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,,,,geometric_ratio,6,log_ratio_undefined_due_to_zero,0.0,1.0
300,murcko_seen_any,ef1,base,headft,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,-9.727115919188792,-15.093469990099926,-4.360761848277659,mean_difference,0,defined,,
300,murcko_seen_any,ef1,base,headft,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,,,,geometric_ratio,0,log_ratio_undefined_due_to_zero,1.0,0.0
300,murcko_seen_any,ef1,nearest_active,headft,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,0.7743008648289723,-3.9097988240270816,5.458400553685026,mean_difference,3,defined,,
300,murcko_seen_any,ef1,nearest_active,headft,7,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689,1.0628848084069318,0.8181121672414337,1.380891473294574,geometric_ratio,3,defined,0.0,0.0
300,murcko_unseen_active,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.05644524854614953,0.00660575142894948,0.10628474566334958,mean_difference,8,defined,,
300,murcko_unseen_active,ap,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.9966562738017815,1.312099809828698,3.03836358015515,geometric_ratio,8,defined,0.0,0.0
300,murcko_unseen_active,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.015423009258616439,-0.029196618863134998,0.06004263738036787,mean_difference,4,defined,,
300,murcko_unseen_active,ap,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.254079560662804,0.7099549126720577,2.2152329907162422,geometric_ratio,4,defined,0.0,0.0
300,murcko_unseen_active,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.05644524854614953,-0.10628474566334958,-0.00660575142894948,mean_difference,0,defined,,
300,murcko_unseen_active,ap,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.5008373314531127,0.3291245348421851,0.7621371426999562,geometric_ratio,0,defined,0.0,0.0
300,murcko_unseen_active,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-0.04102223928753308,-0.08456275355847265,0.002518274983406482,mean_difference,1,defined,,
300,murcko_unseen_active,ap,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.6280898605922508,0.3422920514022076,1.152515436343693,geometric_ratio,1,defined,0.0,0.0
300,murcko_unseen_active,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,7.102605255275689,1.0688244057398197,13.136386104811558,mean_difference,8,defined,,
300,murcko_unseen_active,ef1,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.7243230728047414,1.2313743259883607,2.4146110542139803,geometric_ratio,8,defined,0.0,0.0
300,murcko_unseen_active,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,2.2104417812599824,-3.3942653446411777,7.815148907161142,mean_difference,6,defined,,
300,murcko_unseen_active,ef1,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.2492851608959814,0.8527668400499379,1.830176010530033,geometric_ratio,6,defined,0.0,0.0
300,murcko_unseen_active,ef1,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-7.102605255275689,-13.136386104811558,-1.0688244057398197,mean_difference,0,defined,,
