auroc,auprc,ef_1pct,ef_5pct,bedroc,recall_at_50,recall_at_100,hits_at_20,hits_at_100,n_eval,n_active,target,arm,train_size,seed,n_dropped,path,n_train_active,n_train_used,hp_source,hp_lr,hp_epochs,hp_l2sp,hp_cv_ap
0.7613249338818691,0.08759436936211108,18.80086474931986,6.890871830732847,0.33083491773326545,0.04096385542168675,0.07228915662650602,6,30,49615,415,434954-2097,drugclip_headft,300,3,0,,107.0,300.0,cv,0.01,200.0,0.0,0.6970972366854057
0.7613249338818691,0.08759436936211108,18.80086474931986,6.890871830732847,0.33083491773326545,0.04096385542168675,0.07228915662650602,6,30,49615,415,434954-2097,drugclip_headft,300,4,0,,107.0,300.0,cv,0.01,200.0,0.0,0.6970972366854057
0.529767495319733,0.015089581996380256,4.610872217593143,1.9188965911442093,0.09800794686101809,0.005535055350553505,0.01107011070110701,0,6,49582,542,463203-2650,drugclip_zeroshot,0,-1,0,official,,,,,,,
0.819436163264569,0.07122135724788915,13.83261665277943,7.454175219444812,0.3480176028607902,0.014760147601476014,0.02214022140221402,3,12,49582,542,463203-2650,boltz_base,0,-1,0,,,,,,,,
0.7893519598430079,0.041732761884973976,5.717481549815498,5.276965625646575,0.25132912311012257,0.0018450184501845018,0.00922509225092251,0,5,49582,542,463203-2650,boltz_headft,40,-1,0,,,,,,,,
0.8388521043142732,0.08623843344654078,13.83261665277943,8.08150679731888,0.38034411844142074,0.016605166051660517,0.02952029520295203,3,16,49582,542,463203-2650,boltz_headft,100,-1,0,,,,,,,,
0.8458306495789265,0.11689150722470922,19.365663313891204,8.52432908758293,0.4056013178513798,0.03136531365313653,0.04981549815498155,8,27,49582,542,463203-2650,boltz_headft,300,-1,0,,,,,,,,
0.48703246239232373,0.010182359831287447,0.7377395548149029,0.8118408654840884,0.04269778678023415,0.0,0.0018450184501845018,0,1,49582,542,463203-2650,drugclip_headft,40,0,0,,13.0,40.0,cv,0.01,50.0,0.01,0.640442612942613
0.48703246239232373,0.010182359831287447,0.7377395548149029,0.8118408654840884,0.04269778678023415,0.0,0.0018450184501845018,0,1,49582,542,463203-2650,drugclip_headft,40,1,0,,13.0,40.0,cv,0.01,50.0,0.01,0.640442612942613
0.48703246239232373,0.010182359831287447,0.7377395548149029,0.8118408654840884,0.04269778678023415,0.0,0.0018450184501845018,0,1,49582,542,463203-2650,drugclip_headft,40,2,0,,13.0,40.0,cv,0.01,50.0,0.01,0.640442612942613
0.48703246239232373,0.010182359831287447,0.7377395548149029,0.8118408654840884,0.04269778678023415,0.0,0.0018450184501845018,0,1,49582,542,463203-2650,drugclip_headft,40,3,0,,13.0,40.0,cv,0.01,50.0,0.01,0.640442612942613
0.48703246239232373,0.010182359831287447,0.7377395548149029,0.8118408654840884,0.04269778678023415,0.0,0.0018450184501845018,0,1,49582,542,463203-2650,drugclip_headft,40,4,0,,13.0,40.0,cv,0.01,50.0,0.01,0.640442612942613
0.4793928482208965,0.012906915447983065,2.213218664444709,0.8118408654840884,0.0487075601125388,0.00922509225092251,0.01107011070110701,4,6,49582,542,463203-2650,drugclip_headft,100,0,0,,29.0,100.0,cv,0.0001,200.0,0.0,0.5231865085373835
0.4793928482208965,0.012906915447983065,2.213218664444709,0.8118408654840884,0.0487075601125388,0.00922509225092251,0.01107011070110701,4,6,49582,542,463203-2650,drugclip_headft,100,1,0,,29.0,100.0,cv,0.0001,200.0,0.0,0.5231865085373835
0.4793928482208965,0.012906915447983065,2.213218664444709,0.8118408654840884,0.0487075601125388,0.00922509225092251,0.01107011070110701,4,6,49582,542,463203-2650,drugclip_headft,100,2,0,,29.0,100.0,cv,0.0001,200.0,0.0,0.5231865085373835
0.4793928482208965,0.012906915447983065,2.213218664444709,0.8118408654840884,0.0487075601125388,0.00922509225092251,0.01107011070110701,4,6,49582,542,463203-2650,drugclip_headft,100,3,0,,29.0,100.0,cv,0.0001,200.0,0.0,0.5231865085373835
0.4793928482208965,0.012906915447983065,2.213218664444709,0.8118408654840884,0.0487075601125388,0.00922509225092251,0.01107011070110701,4,6,49582,542,463203-2650,drugclip_headft,100,4,0,,29.0,100.0,cv,0.0001,200.0,0.0,0.5231865085373835
0.6148946676558935,0.031249428342922284,8.115135102963933,3.911596897332426,0.18895204195279297,0.014760147601476014,0.025830258302583026,2,14,49582,542,463203-2650,drugclip_headft,300,0,0,,70.0,300.0,cv,0.01,200.0,0.0,0.5179746036630233
0.6148946676558935,0.031249428342922284,8.115135102963933,3.911596897332426,0.18895204195279297,0.014760147601476014,0.025830258302583026,2,14,49582,542,463203-2650,drugclip_headft,300,1,0,,70.0,300.0,cv,0.01,200.0,0.0,0.5179746036630233
0.6148946676558935,0.031249428342922284,8.115135102963933,3.911596897332426,0.18895204195279297,0.014760147601476014,0.025830258302583026,2,14,49582,542,463203-2650,drugclip_headft,300,2,0,,70.0,300.0,cv,0.01,200.0,0.0,0.5179746036630233
0.6148946676558935,0.031249428342922284,8.115135102963933,3.911596897332426,0.18895204195279297,0.014760147601476014,0.025830258302583026,2,14,49582,542,463203-2650,drugclip_headft,300,3,0,,70.0,300.0,cv,0.01,200.0,0.0,0.5179746036630233
0.6148946676558935,0.031249428342922284,8.115135102963933,3.911596897332426,0.18895204195279297,0.014760147601476014,0.025830258302583026,2,14,49582,542,463203-2650,drugclip_headft,300,4,0,,70.0,300.0,cv,0.01,200.0,0.0,0.5179746036630233
0.4974786070134717,0.019107420444390837,1.0488956825950455,0.776495278069255,0.05570627000450685,0.0,0.002098635886673662,0,2,49680,953,493248-485317,drugclip_zeroshot,0,-1,0,official,,,,,,,
0.6374036484100304,0.03613745651103383,3.4613557525636507,2.812172088142707,0.14861868107306767,0.005246589716684155,0.008394543546694649,2,8,49680,953,493248-485317,boltz_base,0,-1,0,,,,,,,,
0.6490803388370753,0.0400696852955058,3.776024457342164,3.1689401888772295,0.16453901976585922,0.0062959076600209865,0.011542497376705142,3,11,49680,953,493248-485317,boltz_headft,40,-1,0,,,,,,,,
0.6438661695067004,0.04129273188537595,4.090693162120678,3.1269674711437565,0.16738918498199837,0.007345225603357817,0.01049317943336831,5,10,49680,953,493248-485317,boltz_headft,100,-1,0,,,,,,,,
0.6860110889134532,0.060398138985512634,7.13249064164631,3.882476390346275,0.20806182937968531,0.017838405036726127,0.026232948583420776,9,25,49680,953,493248-485317,boltz_headft,300,-1,0,,,,,,,,
0.5422646950219321,0.02154367207166503,0.7342269778165319,1.1962224554039875,0.0692511959989211,0.001049317943336831,0.001049317943336831,0,1,49680,953,493248-485317,drugclip_headft,100,0,0,,9.0,100.0,cv,0.0001,200.0,0.01,0.3360172384365933
0.5422646950219321,0.02154367207166503,0.7342269778165319,1.1962224554039875,0.0692511959989211,0.001049317943336831,0.001049317943336831,0,1,49680,953,493248-485317,drugclip_headft,100,1,0,,9.0,100.0,cv,0.0001,200.0,0.01,0.3360172384365933
0.5422646950219321,0.02154367207166503,0.7342269778165319,1.1962224554039875,0.0692511959989211,0.001049317943336831,0.001049317943336831,0,1,49680,953,493248-485317,drugclip_headft,100,2,0,,9.0,100.0,cv,0.0001,200.0,0.01,0.3360172384365933
0.5422646950219321,0.02154367207166503,0.7342269778165319,1.1962224554039875,0.0692511959989211,0.001049317943336831,0.001049317943336831,0,1,49680,953,493248-485317,drugclip_headft,100,3,0,,9.0,100.0,cv,0.0001,200.0,0.01,0.3360172384365933
0.5422646950219321,0.02154367207166503,0.7342269778165319,1.1962224554039875,0.0692511959989211,0.001049317943336831,0.001049317943336831,0,1,49680,953,493248-485317,drugclip_headft,100,4,0,,9.0,100.0,cv,0.0001,200.0,0.01,0.3360172384365933
0.564056061448293,0.03646151570926639,4.929809708196714,2.770199370409234,0.14687762186330097,0.005246589716684155,0.016789087093389297,4,16,49680,953,493248-485317,drugclip_headft,300,0,0,,23.0,300.0,cv,0.01,50.0,0.0,0.37284016310908735
0.564056061448293,0.03646151570926639,4.929809708196714,2.770199370409234,0.14687762186330097,0.005246589716684155,0.016789087093389297,4,16,49680,953,493248-485317,drugclip_headft,300,1,0,,23.0,300.0,cv,0.01,50.0,0.0,0.37284016310908735
0.564056061448293,0.03646151570926639,4.929809708196714,2.770199370409234,0.14687762186330097,0.005246589716684155,0.016789087093389297,4,16,49680,953,493248-485317,drugclip_headft,300,2,0,,23.0,300.0,cv,0.01,50.0,0.0,0.37284016310908735
